trade_date,close,rsi,ema12,ema26,dif,dea,macd_hist,bb_upper,bb_middle,bb_lower
2026-03-24,1028.5,38.66358834954664,1061.4321321040156,1107.7596401791263,-46.3275080751107,-40.29300242577307,-12.069011298675264,1216.3185488169393,1102.9665,989.6144511830609
2026-03-25,1039.0,40.388626059967564,1057.981034857244,1102.666333499191,-44.685298641947156,-41.17146166900788,-7.027673945878547,1217.2547016206127,1100.784,984.3132983793877
2026-03-26,1024.9,38.81014285005173,1052.8916448792063,1096.9058643511028,-44.01421947189647,-41.7400132295856,-4.5484124846217355,1210.1428213702052,1093.5890000000002,977.035178629795
2026-03-27,1024.0,38.70615824775047,1048.4467764362516,1091.5054299547248,-43.05865351847319,-42.00374128736312,-2.1098244622201463,1199.4280491240686,1085.8890000000001,972.3499508759317
2026-03-30,1009.45,36.981080939894596,1042.447272369136,1085.4272499580786,-42.979977588942575,-42.198988547679015,-1.5619780825271192,1183.9073109498784,1076.7665000000002,969.6256890501219
2026-03-31,983.0,34.01334532061004,1033.3015381584996,1077.8400462574803,-44.53850809898063,-42.66689245793934,-3.7432312820825757,1180.5243621061763,1069.264,958.0036378938235
2026-04-01,1051.4,46.06692173179279,1036.0859169033458,1075.8815243124816,-39.795607409135755,-42.092635448178626,4.5940560780857425,1175.2607397485829,1065.98,956.6992602514172
2026-04-02,998.99,40.032746212965826,1030.3788527643696,1070.1858558448905,-39.80700308052087,-41.63550897464708,3.6570117882524187,1159.8649885608968,1057.5295,955.1940114391033
2026-04-03,1025.7,44.05469730582883,1029.659029262159,1066.8906072637876,-37.23157800162858,-40.75472278004339,7.04628955682962,1143.876086787636,1051.0705000000003,958.2649132123645
2026-04-07,1119.0,55.32591276076108,1043.4037939910577,1070.7505622812848,-27.346768290227146,-38.07313188208014,21.45272718370599,1142.4416925180867,1050.721,959.0003074819134
2026-04-08,1164.0,59.55800608997844,1061.9570564539717,1077.6579280382266,-15.700871584254855,-33.59867982251509,35.795616476520465,1147.0566978506147,1051.566,956.0753021493853
2026-04-09,1198.0,62.4522464400979,1082.8867400764377,1086.5721555909506,-3.685415514512897,-27.616026960914652,47.86122289280351,1169.9137503127706,1056.516,943.1182496872296
2026-04-10,1210.7,63.50292432191263,1102.5503185262164,1095.7668107323618,6.7835077938545965,-20.736120009960803,55.0392556076308,1192.9743891820544,1062.101,931.2276108179458
2026-04-13,1219.62,64.25939713023607,1120.5610387529523,1104.9411210484832,15.619917704469117,-13.46491246707482,58.16966034308787,1215.6083706038112,1068.277,920.945629396189
2026-04-14,1241.98,66.15324016785992,1139.240878944806,1115.0921491189658,24.148729825840064,-5.942184008491844,60.181827668663814,1241.4549488117195,1075.8775,910.3000511882807
2026-04-15,1274.0,68.71017388048585,1159.9730514148357,1126.8631010360796,33.10995037875614,1.8682428689577524,62.48341501959678,1272.3575899556415,1085.578,898.7984100443583
2026-04-16,1307.0,71.13073160147736,1182.5925819663994,1140.206575033407,42.38600693299236,9.971795681764673,64.82842250245537,1307.4724329116161,1097.6280000000002,887.7835670883842
2026-04-17,1334.0,72.97296719923855,1205.8860308946457,1154.561643549451,51.32438734519474,18.242314014450688,66.1641466614881,1343.977309641257,1112.477,880.9766903587431
2026-04-20,1378.2,75.70603825948312,1232.3958722954694,1171.1274477309732,61.26842456449617,26.847536124459786,68.84177688007277,1384.9628001145056,1130.137,875.3111998854943
2026-04-21,1330.0,67.66973225667621,1247.4118919423202,1182.8957849360863,64.51610700623382,34.3812503008146,60.26971341083845,1406.1276853549214,1148.0720000000001,890.0163146450789
2026-04-22,1337.0,68.19771527210625,1261.1946777973478,1194.3109119778576,66.88376581949024,40.88175340454973,52.00402482988102,1427.9214304976344,1163.497,899.0725695023658
2026-04-23,1323.0,65.88041838413618,1270.7031889054483,1203.8434370165348,66.85975188891348,46.07735310142248,41.564797574981995,1444.3466957508078,1177.6970000000001,911.0473042491924
2026-04-24,1352.5,68.32292416879838,1283.2873136892256,1214.8550342745693,68.43227941465625,50.54833836406924,35.767882101174024,1461.4170003067225,1194.077,926.7369996932774
2026-04-27,1356.72,68.66845659620252,1294.5846500447294,1225.3635502542309,69.22109979049856,54.28289064935511,29.876418282286892,1475.040375963971,1210.713,946.385624036029
2026-04-28,1374.5,70.14603240786575,1306.8793192686173,1236.4106946798433,70.46862458877399,57.52003743723889,25.8971743030702,1485.481043191828,1228.9654999999998,972.4499568081717
2026-04-29,1416.63,73.35277670521722,1323.7640393811378,1249.7602728517068,74.003766529431,60.81678325567732,26.373966547507365,1493.2653455635593,1250.647,1008.0286544364405
2026-04-30,1699.96,85.0123340803547,1381.6403410148089,1283.1084007886172,98.53194022619164,68.35981464978019,60.34425115282289,1578.191793591959,1283.075,987.9582064080412
2026-05-06,1825.0,87.59253855370093,1449.8495193202227,1323.2485192487197,126.601000071503,80.00805173412475,93.18589667475649,1674.898937645757,1324.3754999999999,973.8520623542427
2026-05-07,1868.0,88.33618243998185,1514.180362501727,1363.6004807858517,150.57988171587522,94.12241773047485,112.91492797080073,1762.7683015218606,1366.4904999999999,970.2126984781391
2026-05-08,1182.53,43.53826240772032,1463.1572298091535,1350.1878525794923,112.96937722966118,97.89180963031212,30.155135198698105,1758.9146319311385,1369.667,980.4193680688612
2026-05-11,1200.0,44.313365255975384,1422.6715021462066,1339.062826462493,83.60867568371373,95.03518284099246,-22.85301431455747,1757.2108971182813,1371.4669999999999,985.7231028817184
2026-05-12,1277.87,47.756093110451026,1400.394347969867,1334.5300245023084,65.86432346755873,89.20101096630572,-46.673374997493966,1755.5505967652266,1375.4605,995.3704032347733
2026-05-13,1316.88,49.44236999304902,1387.5459867437337,1333.222615279915,54.3233714638186,82.2254830658083,-55.804223203979404,1754.4175566776698,1380.7694999999999,1007.1214433223299
2026-05-14,1260.58,47.08052358721642,1368.0127580139285,1327.841680814736,40.171077199192496,73.81460189248516,-67.28704938658532,1753.345992770798,1382.8174999999999,1012.2890072292018
2026-05-15,1209.0,44.96143011277205,1343.5492567810165,1319.038593346978,24.510663434038634,63.953814200795854,-78.88630153351444,1754.4726006083367,1381.1685,1007.8643993916633
2026-05-18,1216.99,45.37161280749753,1324.0786018916294,1311.4794382842388,12.599163607390665,53.68288408211482,-82.1674409494483,1755.7002314630079,1378.318,1000.9357685369921
2026-05-19,1319.2,50.458059516598226,1323.3280477544556,1312.0513317446655,11.276716009790107,45.20165046764988,-67.84986891571954,1755.8863483410325,1378.9279999999999,1001.9696516589672
2026-05-20,1362.41,52.472776845902885,1329.3406557922317,1315.7816034672828,13.55905232494888,38.87313083910968,-50.628157028321596,1756.8327479188195,1380.3484999999998,1003.8642520811802
2026-05-21,1290.9,48.92665366846092,1323.426708747273,1313.9385217289657,9.488187018307372,32.99614207494922,-47.015910113283695,1754.4850979503906,1375.9834999999998,997.4819020496091
2026-05-22,1286.0,48.683870345082234,1317.668753555385,1311.8690016008943,5.799751954490603,27.5568640508575,-43.51422419273379,1753.836929468804,1373.7835,993.7300705311959
2026-05-25,1406.5,54.64433998485395,1331.3350991622488,1318.8787051860133,12.456393976235404,24.53677003593308,-24.160752119395354,1757.1739846159855,1377.2585,997.3430153840143
2026-05-26,1410.96,54.853358390626376,1343.585083906518,1325.6995418389013,17.885542067616825,23.20652444226983,-10.641964749306013,1760.9937735324056,1381.6564999999998,1002.319226467594
2026-05-27,1340.0,50.83902288894455,1343.0335325362846,1326.7588350360197,16.274697500264892,21.820159053868842,-11.0909231072079,1760.599988011056,1381.0314999999998,1001.4630119889437
2026-05-28,1391.5,53.49884440645114,1350.489912146087,1331.5544768852035,18.935435260883423,21.24321429527176,-4.6155580687766715,1762.1961827087478,1382.7705,1003.3448172912524
2026-05-29,1310.0,48.982300559475,1344.2606948928428,1329.9578489677808,14.302845925062002,19.85514062122981,-11.104589392335619,1760.2917082529507,1379.5455,998.7992917470492
2026-06-01,1238.0,45.340565609451524,1327.9128956785594,1323.146156451649,4.766739226910431,16.837460342365937,-24.14144223091101,1755.8159756127936,1370.614,985.4120243872064
2026-06-02,1300.0,48.866077172095665,1323.618604035704,1321.4316263441194,2.186977691584616,13.907363812209674,-23.440772241250116,1705.6996406482267,1350.616,995.5323593517732
2026-06-03,1378.1,52.98023973759505,1332.0003572609803,1325.6292836519624,6.3710736090179125,12.400105771571322,-12.05806432510682,1609.7496562352449,1328.2710000000002,1046.7923437647555
2026-06-04,1358.9,51.87522714767266,1336.1387638362141,1328.0937811592244,8.044982676989775,11.529081152655014,-6.9681969513304765,1439.0678045972193,1302.816,1166.5641954027808
2026-06-05,1299.2,48.48872134090117,1330.4558770921813,1325.953501073356,4.502376018825316,10.123740125889075,-11.242728214127517,1433.2982308358928,1308.6495,1184.0007691641072
2026-06-08,1250.36,45.851587353206256,1318.133434462615,1320.3539824753295,-2.2205480127145165,7.654882498168357,-19.750861021765747,1428.7707958509193,1311.1675,1193.5642041490808
2026-06-09,1270.01,47.09820551851347,1310.7298291606742,1316.624798588268,-5.894969427593878,4.94491211301591,-21.679763081219576,1428.871750852841,1310.7745,1192.677249147159
2026-06-10,1231.0,44.88875945798154,1298.4637015974936,1310.2822209150631,-11.818519317569553,1.5922258268988174,-26.82149028893674,1429.519297373019,1306.4805000000001,1183.4417026269812
2026-06-11,1219.5,44.23003632900348,1286.3154398132638,1303.5576119583918,-17.242172145128052,-2.1746537675065563,-30.135036755242993,1431.7584295816994,1304.4265,1177.0945704183007
2026-06-12,1240.0,45.758098139175445,1279.1899875343001,1298.8496407022149,-19.659653167914712,-5.671653647588188,-27.97599904065305,1429.3163625384302,1305.9765,1182.6366374615698
2026-06-15,1335.0,52.28292248822892,1287.776143298254,1301.5274450946433,-13.75130179638927,-7.287583277348404,-12.927437038081733,1428.7453505659203,1311.877,1195.0086494340796
2026-06-16,1306.99,50.35943676461429,1290.7321212523686,1301.9320787913364,-11.199957538967737,-8.070058129672272,-6.25979881859093,1428.1030174549417,1311.2665000000002,1194.4299825450587
2026-06-17,1320.0,51.256442470457216,1295.2348718289272,1303.2704433253116,-8.035571496384364,-8.063160803014691,0.05517861326065443,1423.7099952864726,1309.1460000000002,1194.5820047135278
2026-06-18,1507.46,61.93092496795248,1327.8848915475537,1318.395595671585,9.489295875968764,-4.552669467218,28.083930686373527,1462.9950889903962,1319.974,1176.9529110096037
2026-06-22,1456.99,58.23339988622937,1347.747215924853,1328.6618478440603,19.085368080792705,0.17493804238414112,37.82086007681713,1482.4276468284688,1328.5235,1174.6193531715312
2026-06-23,1413.0,55.14310367714982,1357.786105782568,1334.90911837413,22.876987408438026,4.715347915594918,36.323278985686215,1483.4358630378592,1328.8485,1174.2611369621409
2026-06-24,1453.0,57.3589836037867,1372.4343972006345,1343.6565910871573,28.777806113477254,9.527839555171386,38.499933116611736,1490.9937394667106,1330.9505000000001,1170.9072605332897
2026-06-25,1505.0,60.11721391585714,1392.829105323614,1355.607954710331,37.221150613283044,15.066501766793719,44.309297692978646,1516.3553912646753,1339.2005000000001,1162.045608735325
2026-06-26,1458.0,56.55628695457245,1402.8553968122887,1363.1925506577138,39.662846154574936,19.985770644349962,39.35415102044995,1525.8701200437824,1342.5255000000002,1159.180879956218
2026-06-29,1482.0,57.92675311515432,1415.0314896103982,1371.993102460846,43.038387149552136,24.5962939453904,36.88418640832347,1543.4753253157483,1351.1255,1158.775674684252
